,id,cooperation
0,181039-181041,0.0
0,76286-76289,0.0
0,159850-185937,0.0
0,111953-112128,0.0
0,95846-97024,1.0
0,135359-183227,0.0
0,98132-106471,0.0
0,4272-7673,27.0
0,8350-148793,0.0
0,51894-70270,0.0
0,122022-122044,0.0
0,18532-94706,0.0
0,98103-98121,3.0
0,18271-49068,0.0
0,52098-96003,0.0
0,38650-137425,0.0
0,3482-94378,0.0
0,519-14716,0.0
0,110554-113130,0.0
0,13519-37499,0.0
0,136494-137425,0.0
0,92141-121741,0.0
0,25454-69689,14.0
0,10994-76292,0.0
0,136454-136760,0.0
0,149964-181040,0.0
0,71054-71293,0.0
0,11023-25260,2.0
0,136760-137470,0.0
0,137278-139372,0.0
0,69465-116068,0.0
0,102580-173022,0.0
0,79068-108163,0.0
0,54976-67280,4.0
0,97024-113572,0.0
0,71293-108163,0.0
0,72236-112707,0.0
0,99510-99746,0.0
0,121998-122022,0.0
0,33929-125022,0.0
0,25454-70261,21.0
0,41802-61275,0.0
0,12318-12601,0.0
0,3482-98425,0.0
0,52797-136731,0.0
0,265-127469,0.0
0,149964-181039,0.0
0,94079-94123,0.0
0,180562-183227,0.0
0,146350-180397,0.0
0,122018-122028,0.0
0,65529-94992,6.0
0,69454-111647,0.0
0,136454-138881,0.0
0,136454-137418,0.0
0,94992-95003,2.0
0,4594-26566,0.0
0,1046-25159,0.0
0,137721-138881,0.0
0,71293-71726,0.0
0,2978-122427,0.0
0,94073-94205,10.0
0,138881-139372,0.0
0,122040-122044,0.0
0,112707-120907,0.0
0,112142-112315,0.0
0,122025-122034,0.0
0,122044-144205,0.0
0,71726-108163,8.0
0,54939-54976,0.0
0,94313-110554,0.0
0,136375-163708,0.0
0,2700-27288,0.0
0,98103-98132,3.0
0,15048-136731,0.0
0,66607-185937,0.0
0,122040-122068,0.0
0,41781-122004,0.0
0,154334-166593,0.0
0,38650-138881,0.0
0,69877-109889,15.0
0,12601-94183,0.0
0,38650-136811,0.0
0,52797-66193,0.0
0,123725-138594,0.0
0,147-14579,0.0
0,69877-138645,0.0
0,115748-176548,0.0
0,70747-76876,0.0
0,21029-37499,2.0
0,12601-66607,0.0
0,111953-112315,0.0
0,38650-136454,0.0
0,136811-137721,0.0
0,112128-112316,0.0
0,122043-125495,0.0
0,154334-171701,0.0
0,106471-121363,0.0
0,76286-185937,0.0
0,8439-112307,0.0
0,98103-154341,0.0
0,76286-159861,0.0
0,100800-121741,0.0
0,122025-122044,0.0
0,35826-57392,3.0
0,72124-121857,0.0
0,53967-69361,0.0
0,94358-98425,1.0
0,122097-122419,0.0
0,41680-156484,0.0
0,98123-154341,0.0
0,112128-112307,0.0
0,14579-14628,0.0
0,55565-70172,0.0
0,76089-81935,0.0
0,174501-174888,0.0
0,33929-79373,0.0
0,122068-148793,0.0
0,57392-66277,0.0
0,94992-95135,4.0
0,53451-68997,0.0
0,122068-122076,0.0
0,122028-122097,0.0
0,94129-94136,3.0
0,98121-172997,0.0
0,127469-182399,0.0
0,70971-71296,0.0
0,95936-97024,0.0
0,76289-162617,0.0
0,66607-162617,0.0
0,99854-183227,0.0
0,982-86183,47.0
0,15048-35826,3.0
0,55298-96315,0.0
0,46738-46772,0.0
0,82360-100179,0.0
0,68728-81864,0.0
0,94313-109889,10.0
0,125088-140205,0.0
0,1046-10547,2.0
0,167160-182393,0.0
0,122649-131021,0.0
0,122044-148793,0.0
0,110554-138648,0.0
0,103026-107565,2.0
0,94123-99307,15.0
0,98123-173022,0.0
0,94177-95003,0.0
0,96897-102409,0.0
0,72892-90277,1.0
0,112143-112315,0.0
0,136899-137721,0.0
0,154-111647,0.0
0,8350-122076,0.0
0,3861-14628,0.0
0,41680-61275,0.0
0,7430-15574,0.0
0,109889-110554,1.0
0,99510-99514,0.0
0,140874-149420,0.0
0,76213-108163,0.0
0,111285-135294,0.0
0,93582-93594,0.0
0,93437-125495,0.0
0,95832-95936,2.0
0,121998-125495,0.0
0,46396-180422,0.0
0,166593-171701,0.0
0,159862-162617,0.0
0,162617-185931,0.0
0,2622-108163,0.0
0,98132-173022,0.0
0,99587-158418,0.0
0,66607-145010,0.0
0,95936-102409,0.0
0,41781-122097,0.0
0,96489-165638,0.0
0,122068-146350,0.0
0,156952-182399,0.0
0,94183-159861,0.0
0,94073-94123,25.0
0,122034-147596,0.0
0,3374-14579,0.0
0,76289-185937,0.0
0,38650-137278,0.0
0,12694-69799,0.0
0,98781-121741,0.0
0,52242-109889,12.0
0,42594-96378,0.0
0,122025-180397,0.0
0,69799-76289,2.0
0,68997-69361,0.0
0,162617-185932,0.0
0,7430-160323,0.0
0,4594-74407,0.0
0,95814-122649,0.0
0,33929-140235,0.0
0,122649-133890,0.0
0,90-149,0.0
0,112305-112307,0.0
0,135359-180562,0.0
0,121998-122014,0.0
0,4084-53592,7.0
0,122034-122040,0.0
0,14646-73605,0.0
0,25159-69337,0.0
0,53967-69564,0.0
0,16059-66751,13.0
0,100800-174077,0.0
0,71445-71726,4.0
0,66277-136485,0.0
0,98123-172997,0.0
0,122018-122068,0.0
0,95846-96414,0.0
0,185932-185937,0.0
0,53451-68728,0.0
0,72713-94803,12.0
0,8350-122022,0.0
0,26292-66169,0.0
0,145010-185932,0.0
0,4594-51896,0.0
0,111953-112162,0.0
0,12318-69799,3.0
0,26292-136731,0.0
0,63148-184904,0.0
0,26566-93582,0.0
0,110014-122427,0.0
0,7024-70247,1.0
0,1788-69425,5.0
0,54939-136731,0.0
0,99403-135294,0.0
0,136494-139372,0.0
0,66709-67316,0.0
0,112817-122054,0.0
0,98108-154334,0.0
0,72707-112319,0.0
0,20375-151279,0.0
0,122054-180397,0.0
0,7673-25454,19.0
0,98678-180562,0.0
0,112817-180397,0.0
0,70173-75066,0.0
0,94378-94431,1.0
0,126866-140205,0.0
0,71293-79068,0.0
0,94129-94166,24.0
0,69877-119013,0.0
0,54976-136731,0.0
0,13-125113,0.0
0,122044-122076,0.0
0,2604-14598,0.0
0,66607-159850,0.0
0,122073-147596,0.0
0,72899-94803,4.0
0,8350-122000,0.0
0,115834-122745,0.0
0,62960-62961,30.0
0,65529-69425,8.0
0,98631-183227,0.0
0,122419-122427,0.0
0,122029-122043,0.0
0,54939-66157,0.0
0,136760-139372,0.0
0,137278-137470,0.0
0,27003-169951,0.0
0,53451-53967,0.0
0,71054-79068,0.0
0,78267-147218,0.0
0,37499-135111,0.0
0,71054-71296,0.0
0,41781-122029,0.0
0,71726-79068,0.0
0,71445-74644,3.0
0,14579-14620,0.0
0,69799-136992,0.0
0,127469-156952,0.0
0,102414-178916,0.0
0,147-122097,0.0
0,94378-111675,0.0
0,69425-94992,3.0
0,14579-110014,0.0
0,150-181947,0.0
0,66169-66277,1.0
0,65529-94177,0.0
0,53967-68561,0.0
0,125495-138594,0.0
0,114903-118638,0.0
0,66554-112307,0.0
0,111953-112142,0.0
0,98121-166593,0.0
0,10994-66607,0.0
0,56671-94468,0.0
0,67488-84786,0.0
0,120931-186283,0.0
0,94205-99307,8.0
0,68561-68728,0.0
0,154-74407,0.0
0,145010-159861,0.0
0,150491-183203,0.0
0,98011-98132,1.0
0,96414-102409,0.0
0,2604-14579,0.0
0,69689-135111,0.0
0,154650-169951,0.0
0,181033-181041,0.0
0,181039-181040,0.0
0,33389-76245,3.0
0,9826-18532,0.0
0,136532-139372,0.0
0,71445-76245,2.0
0,136811-137470,0.0
0,136494-137278,0.0
0,101693-112543,0.0
0,72707-72713,10.0
0,532-562,0.0
0,125495-144205,0.0
0,112128-112162,0.0
0,115745-115749,0.0
0,170619-182852,0.0
0,28417-89948,3.0
0,121998-122076,0.0
0,69799-159861,0.0
0,150-185807,0.0
0,99070-174077,0.0
0,149964-181041,0.0
0,69454-93469,0.0
0,70971-71445,11.0
0,1788-26720,0.0
0,122015-122068,0.0
0,16974-169654,0.0
0,93340-111647,0.0
0,147-14598,0.0
0,21029-69739,0.0
0,121998-138180,0.0
0,96378-112707,0.0
0,121998-122023,0.0
0,122034-122097,0.0
0,11023-72124,0.0
0,145152-151537,0.0
0,72236-72805,0.0
0,141-75614,0.0
0,122076-147596,0.0
0,122014-122028,0.0
0,112142-112305,0.0
0,2622-76127,0.0
0,12694-76289,0.0
0,56067-96378,0.0
0,7673-69739,1.0
0,16059-149787,0.0
0,94557-94568,1.0
0,66277-67280,0.0
0,74407-93594,0.0
0,68728-69275,0.0
0,102428-136375,0.0
0,69799-94183,0.0
0,2506-2604,0.0
0,12318-12694,1.0
0,101693-182230,0.0
0,66607-185931,0.0
0,107228-130881,0.0
0,8439-112143,0.0
0,3861-14598,0.0
0,33929-126866,0.0
0,159850-185931,0.0
0,136899-137470,0.0
0,34716-34979,0.0
0,26566-51896,0.0
0,76289-136992,0.0
0,93293-94196,0.0
0,117405-120265,0.0
0,154-93437,0.0
0,26566-93340,0.0
0,78123-125088,0.0
0,120931-145961,0.0
0,98123-102580,2.0
0,11731-143766,0.0
0,70172-76122,0.0
0,122004-180397,0.0
0,137278-138881,0.0
0,94403-98425,0.0
0,159862-185935,0.0
0,66157-66277,0.0
0,9532-81864,0.0
0,150-126866,0.0
0,122054-144205,0.0
0,140205-172351,0.0
0,94129-94235,19.0
0,64756-73294,16.0
0,35826-66157,0.0
0,205-52098,0.0
0,71293-72157,0.0
0,94061-94083,4.0
0,112128-112142,0.0
0,112142-112178,0.0
0,118819-145170,0.0
0,12318-76286,0.0
0,39479-180422,0.0
0,71296-108163,0.0
0,103026-103669,3.0
0,112162-112305,0.0
0,25454-69739,1.0
0,25260-121857,0.0
0,46396-174123,0.0
0,96414-97024,0.0
0,121998-122040,0.0
0,149-116068,0.0
0,54976-66277,0.0
0,50668-69877,23.0
0,57522-105879,0.0
0,10994-159862,0.0
0,150-80059,1.0
0,69337-74951,1.0
0,136532-137418,0.0
0,71054-76213,0.0
0,111953-112307,0.0
0,66264-94557,1.0
0,769-94235,13.0
0,3482-94358,0.0
0,136760-137721,0.0
0,121998-147596,0.0
0,137425-137721,0.0
0,159862-165707,0.0
0,96378-112743,0.0
0,1788-93293,1.0
0,10994-12318,0.0
0,3482-143180,0.0
0,12694-185935,0.0
0,35826-136731,0.0
0,94431-98425,0.0
0,95774-95833,0.0
0,136532-137425,0.0
0,122000-122034,0.0
0,70971-79068,1.0
0,12601-76286,0.0
0,154-93469,0.0
0,73312-147218,0.0
0,62429-121857,0.0
0,15971-68115,0.0
0,122054-146350,0.0
0,73564-147218,0.0
0,112162-112178,0.0
0,94675-105637,2.0
0,137278-137425,0.0
0,112817-148793,0.0
0,69425-93293,4.0
0,12694-76286,0.0
0,122025-122029,0.0
0,115749-119084,0.0
0,2978-14571,0.0
0,12318-159850,0.0
0,114867-149420,0.0
0,15574-69458,0.0
0,8350-122034,0.0
0,78406-81935,1.0
0,26292-57392,0.0
0,26292-66157,0.0
0,71726-76127,0.0
0,12601-69799,0.0
0,76286-185931,0.0
0,68561-69474,0.0
0,106452-163708,0.0
0,769-94163,7.0
0,122044-146350,0.0
0,12694-165707,0.0
0,109889-113130,0.0
0,114867-140874,0.0
0,26566-93594,0.0
0,150-140205,0.0
0,35826-66193,0.0
0,51896-93594,0.0
0,65529-93293,7.0
0,93437-123725,0.0
0,53754-55565,16.0
0,1788-65529,14.0
0,51714-69425,8.0
0,25260-59924,0.0
0,9826-94568,0.0
0,2622-71293,0.0
0,37751-71540,3.0
0,95833-96897,1.0
0,71054-74644,0.0
0,76286-145010,0.0
0,122067-122068,0.0
0,181040-181041,0.0
0,144205-147596,0.0
0,68115-68979,0.0
0,2506-14579,0.0
0,122025-125495,0.0
0,96315-105741,0.0
0,14574-25260,0.0
0,99587-99613,0.0
0,10994-136992,0.0
0,41213-62961,3.0
0,99510-107565,0.0
0,7306-75367,0.0
0,66554-112162,0.0
0,122015-122028,0.0
0,72906-168471,0.0
0,121998-122015,0.0
0,37499-69689,5.0
0,12318-185937,0.0
0,137278-137418,0.0
0,129071-178887,0.0
0,132304-150899,0.0
0,122068-122097,0.0
0,26292-66193,0.0
0,126866-140235,0.0
0,16193-94211,1.0
0,95833-113572,0.0
0,51714-95135,4.0
0,137418-139372,0.0
0,95814-133890,0.0
0,10286-69845,136.0
0,26292-67280,0.0
0,122044-138180,0.0
0,70971-76245,12.0
0,75367-130881,0.0
0,8320-66264,1.0
0,112178-112315,0.0
0,94183-159850,0.0
0,112148-112307,0.0
0,4272-69689,25.0
0,9826-66264,0.0
0,72157-108163,1.0
0,99070-121741,0.0
0,96888-102409,0.0
0,159861-185935,0.0
0,13-79373,0.0
0,639-95273,25.0
0,32229-33036,0.0
0,8824-176548,0.0
0,66751-149787,0.0
0,57392-136731,0.0
0,136811-138881,0.0
0,53967-81864,0.0
0,98011-98123,1.0
0,14574-25813,0.0
0,33389-76127,0.0
0,41213-77082,9.0
0,122044-122054,0.0
0,76292-145010,0.0
0,69474-81864,0.0
0,16059-94675,12.0
0,122043-144205,0.0
0,14598-110014,0.0
0,20375-151278,0.0
0,81935-147218,0.0
0,94079-94083,1.0
0,122068-138180,0.0
0,3374-113232,0.0
0,98108-98123,3.0
0,191-126866,0.0
0,122016-144205,0.0
0,121998-144205,0.0
0,9532-53967,0.0
0,109889-113181,0.0
0,41781-147596,0.0
0,98121-106471,0.0
0,150-183203,0.0
0,2978-14598,0.0
0,66607-159861,0.0
0,136454-136899,0.0
0,122034-122067,0.0
0,16106-16193,1.0
0,140874-157021,0.0
0,38650-136760,0.0
0,41781-122068,0.0
0,72713-72899,21.0
0,69454-123725,0.0
0,146350-147596,0.0
0,159861-185937,0.0
0,15971-101188,10.0
0,90-69465,12.0
0,140205-140235,0.0
0,94557-99613,0.0
0,98678-99539,0.0
0,122044-122068,0.0
0,150491-182399,0.0
0,95907-113572,0.0
0,122029-147596,0.0
0,147596-180397,0.0
0,95814-144280,0.0
0,115749-116992,0.0
0,147-111830,0.0
0,52797-66169,1.0
0,71296-76245,0.0
0,122028-122042,0.0
0,110554-113181,0.0
0,3374-122427,0.0
0,154-93343,1.0
0,95774-113572,0.0
0,122044-122067,0.0
0,3374-111830,0.0
0,54539-98666,1.0
0,121998-122067,0.0
0,167740-182318,0.0
0,76127-108163,0.0
0,25260-25813,0.0
0,28417-53754,13.0
0,54976-57392,3.0
0,74644-79068,0.0
0,71726-76213,0.0
0,25260-62429,0.0
0,112817-122000,0.0
0,52797-136485,0.0
0,27147-94183,0.0
0,11808-14011,0.0
0,94073-94079,1.0
0,28417-55565,11.0
0,136494-138881,0.0
0,181033-181040,0.0
0,7673-37499,14.0
0,141-182399,0.0
0,53967-68997,0.0
0,84786-120907,0.0
0,10994-27147,0.0
0,66554-112315,0.0
0,146107-150062,0.0
0,8320-94706,1.0
0,66157-66193,0.0
0,165-93340,0.0
0,41781-144205,0.0
0,122022-122034,0.0
0,98103-98123,2.0
0,156952-181947,0.0
0,96194-111102,1.0
0,112543-120346,0.0
0,69877-94313,29.0
0,54939-66193,0.0
0,2604-14571,0.0
0,172351-183203,0.0
0,50668-138645,0.0
0,94045-124038,0.0
0,62429-72124,0.0
0,66264-99613,0.0
0,54539-94123,33.0
0,14646-55565,6.0
0,21387-50838,0.0
0,95832-113572,0.0
0,94183-185931,0.0
0,639-36190,0.0
0,56059-96378,0.0
0,112143-112162,0.0
0,14598-111942,0.0
0,167160-183899,0.0
0,136454-137425,0.0
0,2622-70971,1.0
0,76213-79068,0.0
0,112307-112315,0.0
0,54976-66193,0.0
0,25454-37499,15.0
0,149964-181033,0.0
0,94044-124038,0.0
0,63919-68124,0.0
0,95833-95840,1.0
0,122022-122028,0.0
0,112817-122043,0.0
0,122015-122076,0.0
0,72236-72910,26.0
0,191-33929,0.0
0,54976-66169,0.0
0,94378-98425,0.0
0,96378-120907,0.0
0,69799-159850,0.0
0,99403-111285,0.0
0,50668-113181,0.0
0,9532-69018,0.0
0,25260-72124,0.0
0,94073-94083,6.0
0,102589-106471,0.0
0,27147-76292,0.0
0,14628-122427,0.0
0,96315-96489,0.0
0,101693-120346,0.0
0,95774-96888,0.0
0,94061-98666,0.0
0,76127-79068,0.0
0,102414-163708,0.0
0,112817-122044,0.0
0,65556-66751,0.0
0,70190-72242,18.0
0,21029-25454,2.0
0,76372-78406,0.0
0,122023-122044,0.0
0,65556-105637,0.0
0,146254-184471,0.0
0,131021-133890,0.0
0,150491-181947,0.0
0,159862-185932,0.0
0,102428-163708,0.0
0,25159-74951,0.0
0,76289-145010,0.0
0,122014-122015,0.0
0,7306-130881,0.0
0,4594-93343,0.0
0,70261-135111,0.0
0,14598-14628,0.0
0,122018-122044,0.0
0,132304-140874,0.0
0,112128-112143,0.0
0,12318-159862,0.0
0,122022-180397,0.0
0,122000-122068,0.0
0,53967-69275,0.0
0,14620-111830,0.0
0,53754-73605,1.0
0,67488-72805,0.0
0,72805-96378,0.0
0,76289-185931,0.0
0,2978-122097,0.0
0,5234-123725,0.0
0,82360-95944,0.0
0,106471-166593,0.0
0,122000-122044,0.0
0,122073-144205,0.0
0,74407-111647,0.0
0,68997-69275,0.0
0,172351-182399,0.0
0,66554-112143,0.0
0,33929-140205,0.0
0,47-55353,0.0
0,55298-56671,0.0
0,54539-94079,3.0
0,69454-74407,0.0
0,122023-122034,0.0
0,65578-183899,0.0
0,121741-174077,0.0
0,76292-159861,0.0
0,172997-173022,0.0
0,68460-69474,0.0
0,102428-178916,0.0
0,15048-66157,0.0
0,76289-185932,0.0
0,102589-121363,0.0
0,12694-185932,0.0
0,159850-162617,0.0
0,105738-156050,0.0
0,94431-143180,0.0
0,98123-171701,0.0
0,122039-147596,0.0
0,59924-62429,0.0
0,165707-185932,0.0
0,43623-93993,0.0
0,45367-45380,0.0
0,129071-169110,0.0
0,24083-51421,0.0
0,94166-94235,18.0
0,159862-185937,0.0
0,12694-66607,3.0
0,54539-99497,9.0
0,125088-126866,0.0
0,95774-96414,0.0
0,57392-66157,0.0
0,122004-146350,0.0
0,122025-122028,0.0
0,25190-93993,0.0
0,72906-149329,0.0
0,112128-112148,0.0
0,7306-131021,0.0
0,94378-143180,0.0
0,137418-137721,0.0
0,122073-180397,0.0
0,68561-69275,0.0
0,63148-148700,0.0
0,54539-94061,9.0
0,64756-65165,6.0
0,137470-138881,0.0
0,50668-109889,14.0
0,115745-119084,0.0
0,1046-105457,2.0
0,508-14716,0.0
0,59924-69857,54.0
0,136454-137278,0.0
0,98123-166593,0.0
0,98011-172997,0.0
0,95840-96414,0.0
0,73836-121494,0.0
0,63919-133516,0.0
0,56671-165638,0.0
0,55298-96489,0.0
0,13966-170619,0.0
0,156952-183203,0.0
0,112142-112143,0.0
0,78123-185807,0.0
0,2604-14620,0.0
0,136811-139372,0.0
0,122022-146350,0.0
0,159861-159862,0.0
0,21387-37033,0.0
0,7673-135111,0.0
0,21029-69689,6.0
0,154334-173022,0.0
0,69799-185931,0.0
0,18532-94557,0.0
0,69454-93340,0.0
0,74644-108163,3.0
0,98121-171701,0.0
0,12694-185937,0.0
0,69425-94196,4.0
0,67488-72236,296.0
0,143766-151278,0.0
0,10547-69337,43.0
0,12318-76292,0.0
0,50668-94313,18.0
0,41213-62960,8.0
0,69361-81864,0.0
0,78267-81935,0.0
0,90-224,0.0
0,70172-89948,0.0
0,118698-119084,0.0
0,135294-182230,0.0
0,96515-165638,0.0
0,141-125113,0.0
0,138180-180397,0.0
0,72899-112319,0.0
0,2155-111712,0.0
0,70190-93993,0.0
0,185931-185932,0.0
0,185935-185937,0.0
0,122000-147596,0.0
0,95907-95936,0.0
0,112543-182230,0.0
0,375-93262,0.0
0,113130-138645,0.0
0,26292-35826,0.0
0,53967-68460,0.0
0,94431-111675,0.0
0,14574-121857,0.0
0,112148-112316,0.0
0,106471-173022,0.0
0,72707-94803,2.0
0,116559-116594,0.0
0,125088-140235,0.0
0,519-532,5.0
0,46738-61778,0.0
0,112817-144205,0.0
0,109889-111712,0.0
0,114920-114928,0.0
0,122034-122073,0.0
0,101693-135294,0.0
0,144205-146350,0.0
0,74644-76213,1.0
0,112178-112307,0.0
0,74407-93340,0.0
0,81864-147726,0.0
0,66193-66277,0.0
0,46396-92484,1.0
0,54539-99307,32.0
0,53754-76122,32.0
0,2506-113232,0.0
0,7306-122649,0.0
0,94557-99587,0.0
0,16059-105637,8.0
0,122000-146350,0.0
0,4272-135111,0.0
0,76292-136992,0.0
0,121998-122054,0.0
0,4272-13519,1.0
0,2622-33389,0.0
0,149-69465,0.0
0,94358-143180,0.0
0,12318-185931,0.0
0,122039-122068,0.0
0,136454-136532,0.0
0,70270-90277,0.0
0,102580-172997,0.0
0,50668-113130,0.0
0,122028-122044,0.0
0,69845-72242,23.0
0,191-172351,0.0
0,122004-122028,0.0
0,16059-65556,0.0
0,98123-154334,0.0
0,29027-107565,1.0
0,25159-105457,0.0
0,72236-86717,0.0
0,42594-72805,0.0
0,68561-69361,0.0
0,1821-62961,24.0
0,122039-122044,0.0
0,15603-68561,0.0
0,33389-79068,0.0
0,121494-147218,0.0
0,72906-168398,0.0
0,106471-172997,0.0
0,159861-165707,0.0
0,13-265,0.0
0,52242-69877,28.0
0,94061-94123,8.0
0,122028-122043,0.0
0,154-93340,0.0
0,11023-62429,12.0
0,115745-115753,0.0
0,38650-137418,0.0
0,14646-89948,1.0
0,122004-147596,0.0
0,136494-137418,0.0
0,11023-25813,0.0
0,68979-101188,0.0
0,98132-154334,0.0
0,53754-89948,5.0
0,96194-98410,0.0
0,94123-94205,9.0
0,50696-68447,0.0
0,84786-86717,0.0
0,66554-112305,0.0
0,25366-26720,0.0
0,154341-173022,0.0
0,63919-68096,0.0
0,122028-122034,0.0
0,13-75614,0.0
0,122004-122034,0.0
0,150-70027,2.0
0,14646-70172,0.0
0,95840-95936,1.0
0,62955-62961,13.0
0,67488-96378,309.0
0,98132-102580,2.0
0,8439-112162,0.0
0,98132-154341,0.0
0,63148-185417,0.0
0,55298-94468,0.0
0,15048-54976,3.0
0,26292-54976,0.0
0,73564-76876,0.0
0,7306-107228,1.0
0,145010-159850,0.0
0,94313-111712,0.0
0,99746-103657,2.0
0,94675-149787,0.0
0,10994-94183,0.0
0,68460-69361,0.0
0,14598-122097,0.0
0,121998-122018,0.0
0,9532-68997,0.0
0,137418-137470,0.0
0,84786-112707,0.0
0,26292-136485,0.0
0,27191-61275,0.0
0,69454-125495,0.0
0,56671-96489,4.0
0,14598-111830,0.0
0,122097-144205,0.0
0,98666-99497,1.0
0,66607-185932,0.0
0,141-150,0.0
0,74644-76127,0.0
0,53451-69018,0.0
0,96194-96204,0.0
0,35826-66169,0.0
0,90277-149329,0.0
0,112128-112178,0.0
0,95840-95846,0.0
0,4594-93437,0.0
0,154341-166593,0.0
0,93340-93343,1.0
0,163708-178916,0.0
0,14646-53754,9.0
0,94123-99497,3.0
0,121998-122028,0.0
0,76292-185932,0.0
0,54539-94168,3.0
0,15048-66169,0.0
0,95846-102409,0.0
0,142975-146107,0.0
0,2978-111830,0.0
0,71445-76127,0.0
0,11023-14574,2.0
0,27147-69799,0.0
0,12318-136992,0.0
0,121998-122039,0.0
0,113181-119013,0.0
0,76292-185931,0.0
0,68460-81864,0.0
0,4272-21029,6.0
0,27191-41680,0.0
0,1788-94992,8.0
0,110554-111712,0.0
0,95833-95936,1.0
0,4594-93340,0.0
0,52098-69465,27.0
0,57392-66169,0.0
0,52797-54939,1.0
0,29027-99746,2.0
0,66169-66193,0.0
0,136494-136899,0.0
0,98132-172997,0.0
0,54539-94073,52.0
0,165707-185937,0.0
0,114741-115098,0.0
0,84786-112743,0.0
0,71054-108163,0.0
0,33389-71445,3.0
0,110554-138645,0.0
0,13-141,0.0
0,14598-14620,0.0
0,41213-62955,4.0
0,112817-122029,0.0
0,111953-112305,0.0
0,35826-54976,5.0
0,9826-94557,0.0
0,162617-165707,0.0
0,86717-120907,0.0
0,76292-159862,0.0
0,15048-54939,0.0
0,136811-137418,0.0
0,136532-136760,0.0
0,115834-157021,0.0
0,51896-93582,0.0
0,14598-122427,0.0
0,133890-144280,0.0
0,66193-136731,0.0
0,76127-76245,0.0
0,94358-94378,7.0
0,70247-71540,1.0
0,90-96003,0.0
0,71445-108163,3.0
0,94313-113181,0.0
0,4272-37499,23.0
0,165707-185935,0.0
0,66169-136485,0.0
0,102528-168557,0.0
0,98781-100800,0.0
0,50668-119013,0.0
0,76286-159850,0.0
0,154334-154341,0.0
0,73605-89948,1.0
0,41781-180397,0.0
0,159861-162617,0.0
0,165-93354,0.0
0,76286-136992,0.0
0,122015-122040,0.0
0,154-69454,0.0
0,54539-94205,19.0
0,149-205,0.0
0,185931-185937,0.0
0,94358-94372,9.0
0,116992-118698,0.0
0,156952-172351,0.0
0,41781-146350,0.0
0,122004-125495,0.0
0,78406-115145,0.0
0,122029-180397,0.0
0,94313-138645,0.0
0,93293-94992,0.0
0,122034-122044,0.0
0,150-140235,0.0
0,26292-66277,0.0
0,94183-159862,0.0
0,111712-113181,0.0
0,136760-137418,0.0
0,136899-137418,0.0
0,205-116068,0.0
0,122028-122073,0.0
0,143766-151279,0.0
0,508-532,0.0
0,2506-111830,0.0
0,15567-15574,0.0
0,162617-185937,0.0
0,18271-33929,0.0
0,2506-14598,0.0
0,122028-148793,0.0
0,60769-168398,0.0
0,66157-136731,0.0
0,56671-105741,4.0
0,122034-122039,0.0
0,76292-159850,0.0
0,169949-179827,0.0
0,136760-137425,0.0
0,66751-94675,1.0
0,185931-185935,0.0
0,12694-162617,0.0
0,15603-69564,0.0
0,75367-144280,0.0
0,12694-159850,0.0
0,145010-185931,0.0
0,52797-57392,0.0
0,56671-141575,0.0
0,71445-76213,3.0
0,27147-76286,0.0
0,120346-182230,0.0
0,94163-94235,9.0
0,122018-147596,0.0
0,90-116068,0.0
0,165-93437,0.0
0,121998-148793,0.0
0,111675-143180,0.0
0,136532-137470,0.0
0,125495-146350,0.0
0,66554-112178,0.0
0,55298-141575,0.0
0,62930-105879,0.0
0,69458-160323,0.0
0,75589-75594,0.0
0,122649-144280,0.0
0,53451-69564,0.0
0,74407-93343,0.0
0,69425-95003,0.0
0,38650-139372,0.0
0,122014-122068,0.0
0,96315-141575,0.0
0,37620-65578,0.0
0,102428-106452,0.0
0,14620-122427,0.0
0,8320-99587,0.0
0,147-113232,0.0
0,94205-98666,1.0
0,66264-99587,0.0
0,55298-105741,0.0
0,86717-96378,0.0
0,14598-113232,0.0
0,107228-122649,0.0
0,71726-72157,1.0
0,95774-96897,0.0
0,94568-99587,0.0
0,68115-101188,4.0
0,137721-139372,0.0
0,52242-110554,2.0
0,12694-145010,0.0
0,154-26566,0.0
0,26292-54939,0.0
0,122004-122029,0.0
0,66264-94568,1.0
0,93343-93437,0.0
0,74644-76245,4.0
0,99403-112543,0.0
0,75367-122649,0.0
0,76502-90815,3.0
0,52242-113130,0.0
0,71540-103161,0.0
0,136811-136899,0.0
0,54939-57392,0.0
0,136485-136731,0.0
0,71054-71726,0.0
0,14646-28417,3.0
0,56903-57154,0.0
0,2978-113232,0.0
0,1046-69337,2.0
0,3482-94372,0.0
0,159850-159862,0.0
0,74620-107212,0.0
0,51714-94992,6.0
0,69603-160323,0.0
0,12694-159862,0.0
0,105741-165638,0.0
0,8320-18532,0.0
0,154-51896,0.0
0,83797-153551,0.0
0,114919-138223,0.0
0,265-33929,0.0
0,95832-96897,2.0
0,122022-147596,0.0
0,93437-123770,0.0
0,122004-144205,0.0
0,62955-62960,21.0
0,11023-59924,0.0
0,41781-122044,0.0
0,137425-138881,0.0
0,76122-89948,7.0
0,122016-122028,0.0
0,66607-165707,0.0
0,99403-120346,0.0
0,171701-172997,0.0
0,122054-147596,0.0
0,159850-165707,0.0
0,94183-185932,0.0
0,66607-76289,27.0
0,124555-157021,0.0
0,71054-76245,0.0
0,12318-162617,0.0
0,15603-53451,0.0
